title,type,titlereleased,image_landscape,image_portrait,rating,quality,actors,director,category,imdb,runtime,netflixid,date_released,description,language
The Girl and the Gun,Movie,2019,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegirlandthegun.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegirlandthegun.jpeg,TV-MA,,"Janine Gutierrez, Felix Roco, JC Santos, Elijah Canlas",Rae Red,"Action, Crime, Thriller",,80 min,81441313,2021-06-04,"Fed up with abuse by those around her, a department store saleswoman finds a weapon in an alleyway and decides to settle scores.",Tagalog
The Girl on the Train ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegirlonthetrain.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegirlonthetrain.jpeg,TV-MA,,"Parineeti Chopra, Aditi Rao Hydari, Kirti Kulhari, Hiten Patel",Ribhu Dasgupta,"Crime, Drama, Mystery, Thriller",,120 mins,81144153,2021-02-26,A troubled divorcée fixates on a seemingly ideal couple from afar until a shocking observation sends her spiraling straight into a knotty murder case.,Hindi
The God Committee ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegodcommittee.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegodcommittee.jpeg,TV-MA,,"Kelsey Grammer, Julia Stiles, Colman Domingo",Austin Stark,Thriller,,98 min,81456941,2022-01-12,"A transplant committee has one hour to determine which of three candidates should receive a lifesaving heart. Years later, their decision haunts them.",English
The Good Nurse ,Movie,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegoodnurse.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegoodnurse.jpeg,R,,"Jessica Chastain, Eddie Redmayne, Kim Dickens",Tobias Lindholm,"Biography, Crime, Drama",,121 min,81260083,2022-10-26,An overburdened ICU nurse leans on her selfless new colleague at work and at home -- until a patient's unexpected death casts him in a suspicious light.,English
The Gray Man ,Movie,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegrayman.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegrayman.jpeg,PG-13,,"Ryan Gosling, Chris Evans, Ana de Armas","Anthony Russo, Joe Russo","Action, Thriller",,122 min,81160697,2022-07-22,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",English
The Great Chinese Beans ,Movie,2004,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegreatchinesebeans.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegreatchinesebeans.jpeg,TV-PG,,"Mohamed Henedi, Hajjaj Abdul Azim, Soleiman Eid, Dheya El-Mirghani, Hamdy Heykal, Sami Sarhan",Sherif Arafa,Comedy,,99 mins,81599075,2022-08-08,"A young man can't keep up when his relatives form a smuggling gang, so he escapes to China for a cooking competition, but ends up in big trouble, anyway.",Arabic
The Great Hack,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABVqn84TIjxXJhXWQWLTLySTFBRx-iw4a9Nr3fMaX0V27UeoygdvfZ9IfdEia15_QObHcYQS4uzes-8_T0plRW182JmKdqvU93tsBz-1EBFVMiIXKPa9HqQcxmAieww.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABVqn84TIjxXJhXWQWLTLySTFBRx-iw4a9Nr3fMaX0V27UeoygdvfZ9IfdEia15_QObHcYQS4uzes-8_T0plRW182JmKdqvU93tsBz-1EBFVMiIXKPa9HqQcxmAieww.jpg,TV-MA,SuperHD,,"Karim Amer, Jehane Noujaim",,7.0/10,114 minutes,80117542,2019-07-24,Explore how a data company named Cambridge Analytica came to symbolize the dark side of social media in the wake of the 2016 U.S. presidential election.,English
The Great Magician,Movie,2011,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYOJgSW56MTjqGujqRRtcQchEu65SrVHdxb8lJPY8F2zUsw5mkiyIcdh7iYasFQrwfY3kEH89phPUuWnuiDyEsRd891r0OKL_A.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYOJgSW56MTjqGujqRRtcQchEu65SrVHdxb8lJPY8F2zUsw5mkiyIcdh7iYasFQrwfY3kEH89phPUuWnuiDyEsRd891r0OKL_A.jpg,TV-14,SuperHD,"Tony Leung Chiu-wai, Sean Lau Ching-wan, Zhou Xun, Wu Gang",Yee Tung-Shing,,5.9/10,128 minutes,70242536,2019-05-10,"In 1920s Beijing, a host of talented performers gather to show off their skills. The challenge: reproduce a magic trick called the Eight Immortals.",Mandarin
The Griot ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegriot.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegriot.jpeg,TV-PG,,"Abimbola Adebajo, Lateef Adedimeji, Yewande Adekoya",Adeoluwa Owu,Drama,,109 mins,81591166,2022-11-18,A talented but shy storyteller faces betrayal after his best friend steals his tales in order to impress the woman they both love.,English
The Grizzlies,Movie,2018,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegrizzlies.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegrizzlies.jpeg,R,SuperHD,"Jack Anawak, Fred Bailey, Seth Burke, Mary Buscemi",Miranda de Pencier,"Biography, Drama",,102 min,81019033,2020-12-15,A group of disaffected students form an unlikely bond through the game of lacrosse when a new teacher introduces the sport to their remote Arctic town.,English
The Grown-Ups ,Movie,2016,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegrownups.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thegrownups.jpeg,TV-14,,"Rita Guzmán, Andrés Martínez, Ana Rodriguez",Maite Alberdi,Documentary,,82 min,81511591,2022-01-27,"At a work-study school for those with Down Syndrome, students in their 40s dream of independence and marriage despite low pay and their families' wishes.",Spanish
The Guardian ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/theguardian.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/theguardian.jpeg,TV-MA,,"Amee, Trúc Anh",Victor Vu,"Horror, Thriller",,124 min,81416661,2021-12-16,"A tragedy surrounding a pop star propels her backup singer to fame, but the new star is plagued by supernatural occurrences.",Vietnamese
The Guernsey Literary and Potato Peel Pie Society,Movie,2018,https://occ-0-114-116.1.nflxso.net/art/10131/4cc2642ee7322424e49e4401f338889259a10131.jpg,https://occ-0-114-116.1.nflxso.net/art/10131/4cc2642ee7322424e49e4401f338889259a10131.jpg,TV-PG,SuperHD,"Lily James, Michiel Huisman, Penelope Wilton, Tom Courtenay",Mike Newell,,7.4/10,123 minutes,80223371,2018-08-10,A London writer bonds with the colorful residents of Guernsey as she learns about the book club they formed during the WWII German occupation.,English
The Guide to the Perfect Family,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/theguidetotheperfectfamily.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/theguidetotheperfectfamily.jpeg,TV-MA,,"Emilie Bierre, Louis Morissette, Jean-Carl Boucher",Ricardo Trogi,"Comedy, Drama",,102 min,81406326,2021-07-14,"A couple in Québec deals with the pitfalls, pressure and high expectations of raising kids in a society obsessed with success and social media image.",French
The Guilty ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/theguilty.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/theguilty.jpeg,R,,"Jake Gyllenhaal, Riley Keough, Peter Sarsgaard",Antoine Fuqua,"Crime, Drama, Thriller",,90 min,81345983,2021-10-01,A troubled police detective demoted to 911 operator duty scrambles to save a distressed caller during a harrowing day of revelations -- and reckonings.,English
The Gunman ,Movie,2015,https://occ-0-300-299.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABR53eVdjNtwza1KIfiFivQeeRAgQQCLFV2jAMgNUPwukfMtgrsMSkZpy5I9u924mAR7NwAawVJMr1rfN1wv4ygJ_-4VZ.jpg,https://occ-0-300-299.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABR53eVdjNtwza1KIfiFivQeeRAgQQCLFV2jAMgNUPwukfMtgrsMSkZpy5I9u924mAR7NwAawVJMr1rfN1wv4ygJ_-4VZ.jpg,R,,"Sean Penn, Idris Elba, Jasmine Trinca",Pierre Morel,"Action, Adventure, Crime",,115 min,80014852,2022-10-28,"Preparing to retire, a black ops assassin discovers that someone from his outfit wants him dead, thrusting him into a global chase to save himself.",English
The Half Of It,Movie,2020,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcrcZtc9QPtDxDqdyXAB0ZMivATYc9WSTPelYDfx4GNIZYDFFgTowgpcfWXX_yC9fvTHMccmWa9lA-bB6ujwGjzBWdA-MVQSzoJpQRw40XAfU4W5YZR30oYZB0EjHQ.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcrcZtc9QPtDxDqdyXAB0ZMivATYc9WSTPelYDfx4GNIZYDFFgTowgpcfWXX_yC9fvTHMccmWa9lA-bB6ujwGjzBWdA-MVQSzoJpQRw40XAfU4W5YZR30oYZB0EjHQ.jpg,PG-13,SuperHD,"Leah Lewis, Daniel Diemer, Alexxis Lemire, Wolfgang Novogratz",Alice Wu,,,105 minutes,81005150,2020-05-01,"When smart but cash-strapped teen Ellie Chu agrees to write a love letter for a jock, she doesn't expect to become his friend — or fall for his crush.",English
The Hall: Honoring the Greats of Stand-Up ,Movie,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehallhonoringthegreatsofstandup.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehallhonoringthegreatsofstandup.jpeg,TV-MA,,"Pete Davidson, Dave Chappelle, Chelsea Handler, John Mulaney, Jeff Ross, Jon Stewart",Marty Callner,"Stand-up, Comedy",,70 mins,80990665,2022-05-19,"In this comedy special, Jon Stewart, John Mulaney, Chelsea Handler and Dave Chappelle honor George Carlin, Joan Rivers, Robin Williams and Richard Pryor.",English
The Hand of God ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehandofgod.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehandofgod.jpeg,R,,"Filippo Scotti, Toni Servillo, Teresa Saponangelo",Paolo Sorrentino,Drama,,130 min,81156325,2021-12-15,"In 1980s Naples, young Fabietto pursues his love for football as family tragedy strikes, shaping his uncertain but promising future as a filmmaker.",Italian
The Hand of God: Through the Eyes of Sorrentino ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehandofgodthroughtheeyesofsorrentino.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehandofgodthroughtheeyesofsorrentino.jpeg,TV-G,,Paolo Sorrentino ,,Documentary,,8 mins,81566697,2021-12-15,"Director Paolo Sorrentino returns to Naples, his hometown, and reflects on his youth in an exclusive tour of the locations of ""The Hand of God.""",Italian
The Happytime Murders ,Movie,2018,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehappytimemurders.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehappytimemurders.jpeg,R,SuperHD,"Melissa McCarthy, Elizabeth Banks, Maya Rudolph, Leslie David Baker",Brian Henson,"Action, Comedy, Crime, Fantasy, Mystery, Thriller",,91 min,80238651,2020-12-01,"In an LA where puppets and humans coexist, a down-on-his-luck detective teams with his ex-partner to nab a killer targeting the cast of an old TV show.",English
The Hard Way,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRBRPiCxso3_t0FEZagd70MKYalKuiqY8Q9lk93x1vOBGNFe6vVjFrgtALLsaGCKj6ghzblgrPjSs2xiLDLOd1zBHJGR1CB0FQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRBRPiCxso3_t0FEZagd70MKYalKuiqY8Q9lk93x1vOBGNFe6vVjFrgtALLsaGCKj6ghzblgrPjSs2xiLDLOd1zBHJGR1CB0FQ.jpg,TV-MA,SuperHD,"Michael Jai White, Luke Goss, Randy Couture, Madalina Anea",Keoni Waxman,,4.8/10,94 minutes,80200961,2019-03-05,"After learning his brother died on a mission in Romania, a former soldier teams up with two allies to hunt down a mysterious enemy and exact revenge.",English
The Harder They Fall ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehardertheyfall.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehardertheyfall.jpeg,R,,"Jonathan Majors, Zazie Beetz, RJ Cyler",Jeymes Samuel,"Drama, Western",,130 min,81077494,2021-11-03,"Gunning for revenge, outlaw Nat Love saddles up with his gang to take down enemy Rufus Buck, a ruthless crime boss who just got sprung from prison.",English
The Hateful Eight,Movie,2015,https://occ-0-116-114.1.nflxso.net/art/bff24/116bc2cfb056fb9532a80fa467a494d3e9dbff24.jpg,https://occ-0-116-114.1.nflxso.net/art/bff24/116bc2cfb056fb9532a80fa467a494d3e9dbff24.jpg,R,SuperHD,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins",Quentin Tarantino,,7.8/10,167 minutes,80064515,2017-10-25,"Years after the Civil War, a bounty hunter and his captive are waylaid by a Wyoming blizzard and hole up in a way station with six dicey strangers.",English
The Hater,Movie,2020,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdj8sJ7m_0p58imHHyROdX3b7IrfI8xfJzEpY7fhGrhYImUoYt2XXdTXKEH_L-rlQ_oukuBNMSX9oDspquI3lym4XQtTYhqze4khmI4lIooVUnpZgADk92dDN2UXew.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdj8sJ7m_0p58imHHyROdX3b7IrfI8xfJzEpY7fhGrhYImUoYt2XXdTXKEH_L-rlQ_oukuBNMSX9oDspquI3lym4XQtTYhqze4khmI4lIooVUnpZgADk92dDN2UXew.jpg,TV-MA,SuperHD,"Maciej Musialowski, Vanessa Aleksander, Danuta Stenka, Jacek Koman",Jan Komasa,"Animation, Drama, Thriller",,135 min,81270667,2020-07-29,A duplicitous young man finds success in the dark world of social media smear tactics -- but his virtual vitriol soon has violent real-life consequences.,Polish
The Heartbreak Club ,Movie,2020,https://www.whats-on-netflix.com/wp-content/uploads/covers/theheartbreakclub.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/theheartbreakclub.jpeg,TV-14,SuperHD,"Dede Satria, Denira Wiraguna, Emil Kusumo, Asri Welas",Charles Gozali,"Comedy, Drama",,101 mins,81341141,2021-01-14,"Coping with heartbreak, the shy owner of a floundering cafe finds solace in the Javanese love songs of Didi Kempot.",Indonesian
The Highwaymen,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABR8IeW518USEkMY677HWZeQlotf6g3ckWcS4jEDTg4zp4j2AijTVmkZWwssHNxXMeCD-Bbbm_qjWq9wytV4Uc4A9tKt1KXQfHQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABR8IeW518USEkMY677HWZeQlotf6g3ckWcS4jEDTg4zp4j2AijTVmkZWwssHNxXMeCD-Bbbm_qjWq9wytV4Uc4A9tKt1KXQfHQ.jpg,R,SuperHD,"Kevin Costner, Woody Harrelson, Kathy Bates, John Carroll Lynch",John Lee Hancock,,6.9/10,132 minutes,80200571,2019-03-29,Two steely former Texas Rangers are tasked with tracking and killing infamous criminals Bonnie and Clyde in this crime drama based on real events.,English
The Holiday Calendar,Movie,2018,https://occ-0-1722-1723.1.nflxso.net/art/dd029/97b73e90f80f75987c1149938161f0abbc9dd029.jpg,https://occ-0-1722-1723.1.nflxso.net/art/dd029/97b73e90f80f75987c1149938161f0abbc9dd029.jpg,TV-G,SuperHD,"Kat Graham, Quincy Brown, Ethan Peck, Ron Cephas Jones",Bradley Walsh,,5.7/10,95 minutes,80242446,2018-11-02,A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future -- and pointing her toward love.,English
The Hostage ,Movie,2006,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehostage.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehostage.jpeg,TV-PG,,"Ahmed Ezz, Yasmin Abdulaziz, Nour",Sandra Nashaat,"Action, Mystery, Thriller",,96 min,81599080,2022-09-25,"A young man travels to Ukraine, looking for new opportunities, but gets caught up in the kidnapping of an Egyptian scientist.",Arabic
The House ,Movie,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehouse.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehouse.jpeg,TV-MA,,"Mia Goth, Jarvis Cocker, Susan Wokoma, Helena Bonham Carter, Matthew Goode, Claudie Blakley","Emma De Swaef, Marc James Roels, Niki Lindroth von Bahr, Paloma Baeza","Animation, Comedy",,97 mins,81178338,2022-01-14,"Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy.",English
The House of Flowers Presents: The Funeral,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXvRRI9m_I_s-nHp6n445cta4npcDrIWAEjsJmWhzHnofBvsGI0Vn_dPBFU9QdxcdpCAyVqMAVjr_SKInmDmJ88DCNY4grTOE1H91YEZnYUC1QMmiZkiYrBnsCq9kQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXvRRI9m_I_s-nHp6n445cta4npcDrIWAEjsJmWhzHnofBvsGI0Vn_dPBFU9QdxcdpCAyVqMAVjr_SKInmDmJ88DCNY4grTOE1H91YEZnYUC1QMmiZkiYrBnsCq9kQ.jpg,TV-MA,SuperHD,"Cecilia Suárez, Aislinn Derbez, Dario Yazbek, Juan Pablo Medina",Manolo Caro,,,35 minutes,81030409,2019-11-01,The de la Mora siblings publicly mourn the death of their mother amid multiple surprises and mishaps at Virginia's funeral.,Spanish
The House of Flowers: The Movie ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehouseofflowersthemovie.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehouseofflowersthemovie.jpeg,TV-MA,,"Aislinn Derbez, Andrea Chaparro",N/A,"Comedy, Drama",,86 min,81321375,2021-06-23,The De La Mora siblings concoct a mischievous plan to break into their old family home to retrieve a hidden treasure of significant importance.,Spanish
The Hows of Us ,Movie,2018,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehowsofus.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehowsofus.jpeg,TV-14,SuperHD,"Kathryn Bernardo, Daniel Padilla, Darren Espanto, Jean Garcia",Cathy Garcia-Molina,"Drama, Romance",,117 min,81334870,2020-10-22,"A young couple's house was once a happy home. But with one as the breadwinner and the other looking for a big break, can love still live here?",Filipino
The Hunt for Red October ,Movie,1990,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehuntforredoctober.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/thehuntforredoctober.jpeg,PG,,"Sean Connery, Alec Baldwin, Scott Glenn",John McTiernan,"Action, Adventure, Thriller",,135 min,611444,2022-08-01,"When a Soviet nuclear sub headed toward American waters drops off U.S. scanners, the Yanks and CIA analyst Jack Ryan scramble to respond.",English
The Ice Road ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/theiceroad.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/theiceroad.jpeg,PG-13,,"Liam Neeson, Benjamin Walker, Amber Midthunder, Marcus Thomas, Laurence Fishburne, Holt McCallany",Jonathan Hensleigh,"Thriller, Action",,103 min,81438065,2021-06-25,"To save a team of miners trapped underground, a down-on-his-luck ice road trucker joins a mission across treacherous terrain to deliver rescue equipment.",English
The Imitation Game,Movie,2014,https://occ-0-116-114.1.nflxso.net/art/a5458/0a91190e2d1defc86b48371286d7d42af4fa5458.jpg,https://occ-0-116-114.1.nflxso.net/art/a5458/0a91190e2d1defc86b48371286d7d42af4fa5458.jpg,PG-13,SuperHD,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Rory Kinnear",Morten Tyldum,"Dramas
                  International Movies
                  Thrillers",8.1/10,113 minutes,70295172,2019-04-29,"During World War II, a mathematician leads a team of cryptanalysts as they work feverishly to break the Germans' notorious Enigma code.",English
The Incredible Jessica James,Movie,2017,https://occ-0-299-300.1.nflxso.net/art/b37bf/6317046463f039bc1b3786e197e231ed379b37bf.jpg,https://occ-0-299-300.1.nflxso.net/art/b37bf/6317046463f039bc1b3786e197e231ed379b37bf.jpg,TV-MA,SuperHD,"Jessica Williams, Chris O'Dowd, LaKeith Stanfield, Noël Wells",Jim Strouse,,6.5/10,83 minutes,80171022,2017-07-28,"Burned by a bad breakup, a struggling New York City playwright makes an unlikely connection with a divorced app designer she meets on a blind date.",English
The Influence,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABU4IScwVA1MYqhDpOmMiBzAM_X6MPC1ZgphHetIRggScZaLJjuIrqgHm5O26n-LRAE7zpgAhv3WhUga7lKCc4U6PN9ZaVYDsc7jB4GqwT6au_RN_FFjC1W7ntBr4KA.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABU4IScwVA1MYqhDpOmMiBzAM_X6MPC1ZgphHetIRggScZaLJjuIrqgHm5O26n-LRAE7zpgAhv3WhUga7lKCc4U6PN9ZaVYDsc7jB4GqwT6au_RN_FFjC1W7ntBr4KA.jpg,TV-MA,SuperHD,"Manuela Vellés, Maggie Civantos, Alain Hernández, Claudia Placer",Dennis Rovira van Boekholt,,4.5/10,102 minutes,81038598,2019-10-11,"Back in her childhood home to help her sister care for their comatose mother, Alicia must face a dark force from her past that now threatens her child.",Spanish
